QUANTITYORDERED,PRICEEACH,SALES,ORDERDATE,STATUS,MONTH_ID,YEAR_ID,PRODUCTLINE,CITY,COUNTRY,DEALSIZE
25,100.0,2535.75,11/18/2003 0:00,Shipped,11,2003,Motorcycles,Bergen,Norway,Small
39,100.0,4351.23,12/1/2003 0:00,Shipped,12,2003,Motorcycles,San Francisco,USA,Medium
25,90.16,2254.0,1/15/2004 0:00,Shipped,1,2004,Motorcycles,Paris,France,Small
32,91.29,2921.28,2/20/2004 0:00,Shipped,2,2004,Motorcycles,Melbourne,Australia,Small
20,100.0,2299.0,4/5/2004 0:00,Shipped,4,2004,Motorcycles,NYC,USA,Small
26,100.0,2637.18,5/18/2004 0:00,Shipped,5,2004,Motorcycles,Newark,USA,Small
42,100.0,4307.52,6/28/2004 0:00,Shipped,6,2004,Motorcycles,Bridgewater,USA,Medium
21,100.0,2153.76,7/23/2004 0:00,Shipped,7,2004,Motorcycles,Nantes,France,Small
34,100.0,3716.88,8/27/2004 0:00,Shipped,8,2004,Motorcycles,Cambridge,USA,Medium
47,100.0,5455.76,9/30/2004 0:00,Shipped,9,2004,Motorcycles,Helsinki,Finland,Medium
21,100.0,2650.62,10/15/2004 0:00,Shipped,10,2004,Motorcycles,Stavern,Norway,Small
48,100.0,6437.28,11/2/2004 0:00,Shipped,11,2004,Motorcycles,Allentown,USA,Medium
30,87.78,2633.4,11/15/2004 0:00,Shipped,11,2004,Motorcycles,NYC,USA,Small
27,84.39,2278.53,11/23/2004 0:00,Shipped,11,2004,Motorcycles,Minato-ku,Japan,Small
50,96.92,4846.0,1/5/2005 0:00,Shipped,1,2005,Motorcycles,Burlingame,USA,Medium
38,100.0,4197.1,2/2/2005 0:00,Shipped,2,2005,Motorcycles,South Brisbane,Australia,Medium
45,100.0,4597.65,3/3/2005 0:00,Shipped,3,2005,Motorcycles,Boras,Sweden,Medium
46,100.0,5287.7,4/8/2005 0:00,Shipped,4,2005,Motorcycles,Liverpool,UK,Medium
35,100.0,3550.05,5/13/2005 0:00,Disputed,5,2005,Motorcycles,Madrid,Spain,Medium
29,59.37,1721.73,3/18/2003 0:00,Shipped,3,2003,Classic Cars,Manchester,UK,Small
50,59.87,2993.5,5/20/2003 0:00,Shipped,5,2003,Classic Cars,Nantes,France,Small
26,49.81,1295.06,7/10/2003 0:00,Shipped,7,2003,Classic Cars,Reims,France,Small
47,56.85,2671.95,9/11/2003 0:00,Shipped,9,2003,Classic Cars,North Sydney,Australia,Small
23,53.33,1226.59,10/17/2003 0:00,Shipped,10,2003,Classic Cars,Aaarhus,Denmark,Small
34,42.76,1453.84,11/5/2003 0:00,Shipped,11,2003,Classic Cars,Bridgewater,USA,Small
34,53.83,1830.22,11/12/2003 0:00,Shipped,11,2003,Classic Cars,Bergen,Norway,Small
47,53.83,2530.01,11/20/2003 0:00,Shipped,11,2003,Classic Cars,Nashua,USA,Small
45,49.81,2241.45,12/2/2003 0:00,Shipped,12,2003,Classic Cars,NYC,USA,Small
45,53.33,2399.85,1/16/2004 0:00,Shipped,1,2004,Classic Cars,Madrid,Spain,Small
36,43.27,1557.72,2/26/2004 0:00,Shipped,2,2004,Classic Cars,San Diego,USA,Small
21,40.25,845.25,4/13/2004 0:00,Shipped,4,2004,Classic Cars,Strasbourg,France,Small
28,48.3,1352.4,7/6/2004 0:00,Shipped,7,2004,Classic Cars,Reggio Emilia,Italy,Small
35,45.28,1584.8,8/6/2004 0:00,Shipped,8,2004,Classic Cars,Las Vegas,USA,Small
50,52.32,2616.0,9/1/2004 0:00,Shipped,9,2004,Classic Cars,Singapore,Singapore,Small
22,51.32,1129.04,10/5/2003 0:00,Shipped,10,2003,Classic Cars,Oslo,Norway,Small
45,49.3,2218.5,10/16/2004 0:00,Shipped,10,2004,Classic Cars,Madrid,Spain,Small
48,42.26,2028.48,11/4/2004 0:00,Shipped,11,2004,Classic Cars,New Bedford,USA,Small
20,87.96,1759.2,11/17/2004 0:00,Shipped,11,2004,Classic Cars,Manchester,UK,Small
27,36.21,977.67,11/24/2004 0:00,Shipped,11,2004,Classic Cars,Reims,France,Small
38,38.5,1463.0,1/12/2005 0:00,Resolved,1,2005,Classic Cars,Pasadena,USA,Small
32,100.0,3970.56,2/10/2005 0:00,Shipped,2,2005,Classic Cars,Madrid,Spain,Medium
64,40.25,2576.0,4/22/2005 0:00,On Hold,4,2005,Classic Cars,San Jose,USA,Small
37,60.37,2233.69,5/29/2005 0:00,In Process,5,2005,Classic Cars,Chatswood,Australia,Small
28,88.63,2481.64,2/17/2003 0:00,Shipped,2,2003,Planes,Bergamo,Italy,Small
39,100.0,4651.53,4/29/2003 0:00,Shipped,4,2003,Planes,Melbourne,Australia,Medium
41,94.1,3858.1,6/27/2003 0:00,Shipped,6,2003,Planes,Madrid,Spain,Medium
40,87.54,3501.6,8/25/2003 0:00,Shipped,8,2003,Planes,Pasadena,USA,Medium
49,100.0,6433.7,10/28/2003 0:00,Shipped,10,2003,Planes,Burlingame,USA,Medium
27,98.48,2658.96,1/12/2004 0:00,Shipped,1,2004,Planes,Osaka,Japan,Small
34,100.0,3608.76,2/20/2004 0:00,Shipped,2,2004,Planes,Melbourne,Australia,Medium
23,96.29,2214.67,4/2/2004 0:00,Shipped,4,2004,Planes,Tsawassen,Canada,Small
31,88.63,2747.53,5/11/2004 0:00,Shipped,5,2004,Planes,San Jose,USA,Small
34,97.38,3310.92,6/24/2004 0:00,Cancelled,6,2004,Planes,Madrid,Spain,Medium
25,95.2,2380.0,7/23/2004 0:00,Shipped,7,2004,Planes,Nantes,France,Small
22,100.0,2310.88,8/21/2004 0:00,Shipped,8,2004,Planes,Oslo,Norway,Small
32,100.0,4061.76,9/16/2004 0:00,Shipped,9,2004,Planes,Dublin,Ireland,Medium
31,100.0,3493.7,10/15/2004 0:00,Shipped,10,2004,Planes,White Plains,USA,Medium
25,100.0,2872.25,11/1/2004 0:00,Shipped,11,2004,Planes,Cowes,UK,Small
47,87.54,4114.38,11/12/2004 0:00,Shipped,11,2004,Planes,Bergamo,Italy,Medium
21,50.65,1063.65,11/23/2004 0:00,Shipped,11,2004,Planes,Minato-ku,Japan,Small
28,71.73,2008.44,12/4/2004 0:00,Shipped,12,2004,Planes,Glendale,USA,Small
46,94.1,4328.6,2/2/2005 0:00,Shipped,2,2005,Planes,South Brisbane,Australia,Medium
33,41.71,1376.43,3/1/2005 0:00,Resolved,3,2005,Planes,Madrid,Spain,Small
43,100.0,5552.16,3/30/2005 0:00,Shipped,3,2005,Planes,Reims,France,Medium
38,96.29,3659.02,4/3/2005 0:00,On Hold,4,2005,Planes,Newark,USA,Medium
47,88.63,4165.61,5/10/2005 0:00,Shipped,5,2005,Planes,Reggio Emilia,Italy,Medium
45,31.2,1404.0,1/9/2003 0:00,Shipped,1,2003,Vintage Cars,Frankfurt,Germany,Small
20,35.51,710.2,3/18/2003 0:00,Shipped,3,2003,Vintage Cars,Manchester,UK,Small
45,37.84,1702.8,5/21/2003 0:00,Shipped,5,2003,Vintage Cars,Las Vegas,USA,Small
36,33.19,1194.84,9/12/2003 0:00,Shipped,9,2003,Vintage Cars,Brisbane,USA,Small
37,27.22,1007.14,10/18/2003 0:00,Shipped,10,2003,Vintage Cars,San Francisco,USA,Small
31,31.53,977.43,11/5/2003 0:00,Shipped,11,2003,Vintage Cars,Bergamo,Italy,Small
39,36.84,1436.76,11/12/2003 0:00,Shipped,11,2003,Vintage Cars,San Rafael,USA,Small
26,29.21,759.46,11/21/2003 0:00,Shipped,11,2003,Vintage Cars,Glen Waverly,Australia,Small
32,37.17,1189.44,12/3/2003 0:00,Shipped,12,2003,Vintage Cars,Madrid,Spain,Small
20,34.19,683.8,1/26/2004 0:00,Shipped,1,2004,Vintage Cars,Madrid,Spain,Small
42,29.21,1226.82,3/2/2004 0:00,Shipped,3,2004,Vintage Cars,Lyon,France,Small
33,29.54,974.82,4/26/2004 0:00,Shipped,4,2004,Vintage Cars,Boston,USA,Small
20,28.88,577.6,8/17/2004 0:00,Shipped,8,2004,Vintage Cars,Torino,Italy,Small
29,38.17,1106.93,9/1/2004 0:00,Shipped,9,2004,Vintage Cars,Singapore,Singapore,Small
23,30.2,694.6,10/11/2004 0:00,Shipped,10,2004,Vintage Cars,Versailles,France,Small
39,29.54,1152.06,10/21/2004 0:00,Shipped,10,2004,Vintage Cars,San Rafael,USA,Small
20,100.0,2624.0,11/4/2004 0:00,Shipped,11,2004,Vintage Cars,Nashua,USA,Small
45,81.91,3685.95,11/17/2004 0:00,Shipped,11,2004,Vintage Cars,Manchester,UK,Medium
20,35.18,703.6,11/25/2004 0:00,Shipped,11,2004,Vintage Cars,Marseille,France,Small
48,100.0,9720.0,12/9/2004 0:00,Shipped,12,2004,Vintage Cars,Paris,France,Large
23,36.29,834.67,1/12/2005 0:00,Resolved,1,2005,Vintage Cars,Pasadena,USA,Small
32,70.56,2257.92,2/16/2005 0:00,Shipped,2,2005,Vintage Cars,Madrid,Spain,Small
33,100.0,8344.71,3/9/2005 0:00,Shipped,3,2005,Vintage Cars,North Sydney,Australia,Large
61,29.54,1801.94,4/23/2005 0:00,Shipped,4,2005,Vintage Cars,Singapore,Singapore,Small
45,26.88,1209.6,5/29/2005 0:00,In Process,5,2005,Vintage Cars,Chatswood,Australia,Small
38,83.03,3155.14,2/24/2003 0:00,Shipped,2,2003,Motorcycles,NYC,USA,Medium
34,83.79,2848.86,4/29/2003 0:00,Shipped,4,2003,Motorcycles,Melbourne,Australia,Small
43,83.03,3570.29,7/1/2003 0:00,Shipped,7,2003,Motorcycles,Paris,France,Medium
47,83.03,3902.41,8/25/2003 0:00,Shipped,8,2003,Motorcycles,Pasadena,USA,Medium
22,67.03,1474.66,10/10/2003 0:00,Shipped,10,2003,Motorcycles,Stavern,Norway,Small
29,75.41,2186.89,10/28/2003 0:00,Shipped,10,2003,Motorcycles,Burlingame,USA,Small
28,68.55,1919.4,11/11/2003 0:00,Shipped,11,2003,Motorcycles,Lille,France,Small
40,91.4,3656.0,11/18/2003 0:00,Shipped,11,2003,Motorcycles,Bergen,Norway,Medium
25,73.88,1847.0,12/1/2003 0:00,Shipped,12,2003,Motorcycles,San Francisco,USA,Small
30,61.7,1851.0,1/12/2004 0:00,Shipped,1,2004,Motorcycles,Osaka,Japan,Small
38,69.31,2633.78,2/20/2004 0:00,Shipped,2,2004,Motorcycles,Melbourne,Australia,Small
36,87.6,3153.6,4/3/2004 0:00,Shipped,4,2004,Motorcycles,Philadelphia,USA,Medium
32,87.6,2803.2,5/11/2004 0:00,Shipped,5,2004,Motorcycles,San Jose,USA,Small
37,62.46,2311.02,6/28/2004 0:00,Shipped,6,2004,Motorcycles,Bridgewater,USA,Small
30,79.98,2399.4,7/23/2004 0:00,Shipped,7,2004,Motorcycles,Nantes,France,Small
39,70.08,2733.12,8/27/2004 0:00,Shipped,8,2004,Motorcycles,Cambridge,USA,Small
32,65.51,2096.32,9/16/2004 0:00,Shipped,9,2004,Motorcycles,Dublin,Ireland,Small
47,63.22,2971.34,10/15/2004 0:00,Shipped,10,2004,Motorcycles,White Plains,USA,Small
26,86.83,2257.58,11/2/2004 0:00,Shipped,11,2004,Motorcycles,Allentown,USA,Small
37,94.43,3493.91,11/15/2004 0:00,Shipped,11,2004,Motorcycles,NYC,USA,Medium
55,79.98,4398.9,11/24/2004 0:00,Shipped,11,2004,Motorcycles,Barcelona,Spain,Medium
21,100.0,3595.62,1/6/2005 0:00,Shipped,1,2005,Motorcycles,Espoo,Finland,Medium
23,100.0,2443.29,2/3/2005 0:00,Shipped,2,2005,Motorcycles,Nantes,France,Small
49,81.4,3988.6,3/3/2005 0:00,Shipped,3,2005,Motorcycles,Boras,Sweden,Medium
59,87.6,5168.4,4/7/2005 0:00,Shipped,4,2005,Motorcycles,Paris,France,Medium
32,87.6,2803.2,5/10/2005 0:00,Shipped,5,2005,Motorcycles,Reggio Emilia,Italy,Small
43,100.0,6341.21,2/11/2003 0:00,Shipped,2,2003,Ships,Kobenhavn,Denmark,Medium
41,100.0,5189.78,4/16/2003 0:00,Shipped,4,2003,Ships,Singapore,Singapore,Medium
45,100.0,6027.75,6/12/2003 0:00,Shipped,6,2003,Ships,London,UK,Medium
33,100.0,3366.0,8/8/2003 0:00,Shipped,8,2003,Ships,San Rafael,USA,Medium
40,100.0,5456.4,9/28/2003 0:00,Shipped,9,2003,Ships,Madrid,Spain,Medium
33,100.0,3812.16,10/23/2003 0:00,Cancelled,10,2003,Ships,Boras,Sweden,Medium
50,100.0,6083.0,11/7/2003 0:00,Shipped,11,2003,Ships,Madrid,Spain,Medium
30,100.0,3170.7,11/14/2003 0:00,Shipped,11,2003,Ships,New Bedford,USA,Medium
41,100.0,4534.6,11/26/2003 0:00,Shipped,11,2003,Ships,Barcelona,Spain,Medium
35,100.0,4301.15,1/2/2004 0:00,Shipped,1,2004,Ships,Lyon,France,Medium
49,100.0,6804.63,2/18/2004 0:00,Shipped,2,2004,Ships,Bruxelles,Belgium,Medium
46,100.0,5652.94,3/20/2004 0:00,Shipped,3,2004,Ships,Cowes,UK,Medium
48,100.0,6960.48,5/7/2004 0:00,Cancelled,5,2004,Ships,NYC,USA,Medium
36,100.0,4512.6,6/17/2004 0:00,Shipped,6,2004,Ships,Montreal,Canada,Medium
22,100.0,2784.76,7/21/2004 0:00,Shipped,7,2004,Ships,Bruxelles,Belgium,Small
42,100.0,5316.36,8/20/2004 0:00,Shipped,8,2004,Ships,Tsawassen,Canada,Medium
21,100.0,2941.89,9/9/2004 0:00,Shipped,9,2004,Ships,Torino,Italy,Small
29,100.0,3207.4,10/14/2004 0:00,Shipped,10,2004,Ships,Manchester,UK,Medium
35,100.0,4215.05,10/29/2004 0:00,Shipped,10,2004,Ships,Nantes,France,Medium
41,100.0,4333.29,11/9/2004 0:00,Shipped,11,2004,Ships,Lule,Sweden,Medium
29,71.97,2087.13,11/21/2004 0:00,Shipped,11,2004,Ships,NYC,USA,Small
34,50.33,1711.22,12/2/2004 0:00,Shipped,12,2004,Ships,Madrid,Spain,Small
37,100.0,3910.53,1/26/2005 0:00,Shipped,1,2005,Ships,Minato-ku,Japan,Medium
28,80.54,2255.12,2/23/2005 0:00,Shipped,2,2005,Ships,San Francisco,USA,Small
49,100.0,5720.75,3/23/2005 0:00,Shipped,3,2005,Ships,San Rafael,USA,Medium
23,100.0,3335.23,5/6/2005 0:00,On Hold,5,2005,Ships,Boston,USA,Medium
46,53.76,2472.96,1/9/2003 0:00,Shipped,1,2003,Vintage Cars,Frankfurt,Germany,Small
39,44.35,1729.65,3/18/2003 0:00,Shipped,3,2003,Vintage Cars,Manchester,UK,Small
22,45.25,995.5,5/21/2003 0:00,Shipped,5,2003,Vintage Cars,Las Vegas,USA,Small
49,49.28,2414.72,9/12/2003 0:00,Shipped,9,2003,Vintage Cars,Brisbane,USA,Small
43,36.29,1560.47,10/18/2003 0:00,Shipped,10,2003,Vintage Cars,San Francisco,USA,Small
27,41.22,1112.94,11/5/2003 0:00,Shipped,11,2003,Vintage Cars,Bergamo,Italy,Small
31,36.74,1138.94,11/12/2003 0:00,Shipped,11,2003,Vintage Cars,San Rafael,USA,Small
20,50.62,1012.4,11/21/2003 0:00,Shipped,11,2003,Vintage Cars,Glen Waverly,Australia,Small
24,38.08,913.92,12/3/2003 0:00,Shipped,12,2003,Vintage Cars,Madrid,Spain,Small
49,47.94,2349.06,1/26/2004 0:00,Shipped,1,2004,Vintage Cars,Madrid,Spain,Small
24,48.38,1161.12,3/2/2004 0:00,Shipped,3,2004,Vintage Cars,Lyon,France,Small
39,45.25,1764.75,4/29/2004 0:00,Shipped,4,2004,Vintage Cars,Madrid,Spain,Small
37,45.7,1690.9,6/4/2004 0:00,Shipped,6,2004,Vintage Cars,Strasbourg,France,Small
45,47.49,2137.05,8/17/2004 0:00,Shipped,8,2004,Vintage Cars,Torino,Italy,Small
45,48.38,2177.1,9/3/2004 0:00,Shipped,9,2004,Vintage Cars,Bergen,Norway,Small
44,39.42,1734.48,10/11/2004 0:00,Shipped,10,2004,Vintage Cars,Versailles,France,Small
23,37.63,865.49,10/21/2004 0:00,Shipped,10,2004,Vintage Cars,San Rafael,USA,Small
30,100.0,3500.1,11/4/2004 0:00,Shipped,11,2004,Vintage Cars,Nashua,USA,Medium
26,85.52,2223.52,11/17/2004 0:00,Shipped,11,2004,Vintage Cars,Manchester,UK,Small
43,53.76,2311.68,11/25/2004 0:00,Shipped,11,2004,Vintage Cars,Nantes,France,Small
26,31.86,828.36,12/9/2004 0:00,Shipped,12,2004,Vintage Cars,Paris,France,Small
28,30.59,856.52,1/12/2005 0:00,Resolved,1,2005,Vintage Cars,Pasadena,USA,Small
27,68.35,1845.45,2/16/2005 0:00,Shipped,2,2005,Vintage Cars,Madrid,Spain,Small
24,100.0,4042.08,3/9/2005 0:00,Shipped,3,2005,Vintage Cars,North Sydney,Australia,Medium
40,45.7,1828.0,5/29/2005 0:00,In Process,5,2005,Vintage Cars,San Rafael,USA,Small
36,100.0,3680.28,1/29/2003 0:00,Shipped,1,2003,Trucks and Buses,Stavern,Norway,Medium
21,100.0,2925.09,4/1/2003 0:00,Shipped,4,2003,Trucks and Buses,Paris,France,Small
27,100.0,3415.77,5/28/2003 0:00,Shipped,5,2003,Trucks and Buses,Madrid,Spain,Medium
47,100.0,5105.14,7/24/2003 0:00,Shipped,7,2003,Trucks and Buses,Burlingame,USA,Medium
42,100.0,5098.8,9/21/2003 0:00,Shipped,9,2003,Trucks and Buses,Oulu,Finland,Medium
32,100.0,4661.76,10/22/2003 0:00,Shipped,10,2003,Trucks and Buses,Singapore,Singapore,Medium
28,100.0,2969.96,11/6/2003 0:00,Shipped,11,2003,Trucks and Buses,London,UK,Small
24,100.0,3496.32,11/14/2003 0:00,Shipped,11,2003,Trucks and Buses,Sevilla,Spain,Medium
49,100.0,5760.93,11/25/2003 0:00,Shipped,11,2003,Trucks and Buses,Lyon,France,Medium
46,100.0,6819.04,12/9/2003 0:00,Shipped,12,2003,Trucks and Buses,Boston,USA,Medium
28,100.0,3148.88,2/4/2004 0:00,Shipped,2,2004,Trucks and Buses,Singapore,Singapore,Medium
48,100.0,5704.32,3/11/2004 0:00,Shipped,3,2004,Trucks and Buses,San Rafael,USA,Medium
29,100.0,3520.6,5/5/2004 0:00,Shipped,5,2004,Trucks and Buses,Madrid,Spain,Medium
47,100.0,5285.62,6/15/2004 0:00,Shipped,6,2004,Trucks and Buses,Singapore,Singapore,Medium
43,100.0,5605.05,7/20/2004 0:00,Shipped,7,2004,Trucks and Buses,San Rafael,USA,Medium
25,100.0,2779.5,8/19/2004 0:00,Shipped,8,2004,Trucks and Buses,Allentown,USA,Small
48,100.0,5398.08,9/8/2004 0:00,Shipped,9,2004,Trucks and Buses,Boras,Sweden,Medium
24,100.0,3189.6,10/13/2004 0:00,Shipped,10,2004,Trucks and Buses,Cambridge,USA,Medium
42,100.0,5581.8,10/22/2004 0:00,Shipped,10,2004,Trucks and Buses,Vancouver,Canada,Medium
31,100.0,3820.44,11/5/2004 0:00,Shipped,11,2004,Trucks and Buses,NYC,USA,Medium
42,100.0,5528.04,11/19/2004 0:00,On Hold,11,2004,Trucks and Buses,Lule,Sweden,Medium
37,100.0,5981.42,11/1/2004 0:00,Shipped,11,2004,Trucks and Buses,Madrid,Spain,Medium
41,100.0,5684.65,12/10/2004 0:00,Shipped,12,2004,Trucks and Buses,Madrid,Spain,Medium
20,100.0,3449.4,1/23/2005 0:00,Shipped,1,2005,Trucks and Buses,San Rafael,USA,Medium
20,100.0,2654.4,2/17/2005 0:00,Shipped,2,2005,Trucks and Buses,San Rafael,USA,Small
70,100.0,8498.0,5/3/2005 0:00,Shipped,5,2005,Trucks and Buses,Madrid,Spain,Large
49,100.0,5510.54,5/31/2005 0:00,In Process,5,2005,Trucks and Buses,Nantes,France,Medium
35,58.87,2060.45,3/3/2003 0:00,Shipped,3,2003,Motorcycles,Makati City,Philippines,Small
32,76.88,2460.16,5/7/2003 0:00,Shipped,5,2003,Motorcycles,Reims,France,Small
29,61.64,1787.56,7/2/2003 0:00,Shipped,7,2003,Motorcycles,San Rafael,USA,Small
27,60.95,1645.65,8/25/2003 0:00,Shipped,8,2003,Motorcycles,Pasadena,USA,Small
27,80.34,2169.18,10/10/2003 0:00,Shipped,10,2003,Motorcycles,San Francisco,USA,Small
38,74.11,2816.18,11/4/2003 0:00,Shipped,11,2003,Motorcycles,North Sydney,Australia,Small
35,72.03,2521.05,11/11/2003 0:00,Shipped,11,2003,Motorcycles,Lille,France,Small
42,76.19,3199.98,11/19/2003 0:00,Shipped,11,2003,Motorcycles,Madrid,Spain,Medium
21,63.72,1338.12,1/15/2004 0:00,Shipped,1,2004,Motorcycles,Paris,France,Small
37,80.34,2972.58,2/21/2004 0:00,Shipped,2,2004,Motorcycles,Lille,France,Small
26,79.65,2070.9,4/5/2004 0:00,Shipped,4,2004,Motorcycles,NYC,USA,Small
47,65.8,3092.6,5/26/2004 0:00,Shipped,5,2004,Motorcycles,Paris,France,Medium
37,65.1,2408.7,6/30/2004 0:00,Shipped,6,2004,Motorcycles,Boston,USA,Small
46,75.49,3472.54,8/2/2004 0:00,Shipped,8,2004,Motorcycles,Brickhaven,USA,Medium
38,59.56,2263.28,8/27/2004 0:00,Shipped,8,2004,Motorcycles,Cambridge,USA,Small
33,66.49,2194.17,9/30/2004 0:00,Shipped,9,2004,Motorcycles,Helsinki,Finland,Small
24,56.1,1346.4,10/15/2004 0:00,Shipped,10,2004,Motorcycles,Stavern,Norway,Small
31,81.73,2533.63,11/3/2004 0:00,Shipped,11,2004,Motorcycles,NYC,USA,Small
42,81.03,3403.26,11/16/2004 0:00,Shipped,11,2004,Motorcycles,Makati City,Philippines,Medium
32,100.0,3307.2,11/24/2004 0:00,Shipped,11,2004,Motorcycles,Salzburg,Austria,Medium
41,70.65,2896.65,12/7/2004 0:00,Shipped,12,2004,Motorcycles,Madrid,Spain,Small
43,61.23,2632.89,1/6/2005 0:00,Shipped,1,2005,Motorcycles,Espoo,Finland,Small
20,100.0,2046.0,2/3/2005 0:00,Shipped,2,2005,Motorcycles,Nantes,France,Small
35,65.13,2279.55,3/4/2005 0:00,Shipped,3,2005,Motorcycles,San Rafael,USA,Small
27,79.65,2150.55,4/8/2005 0:00,Shipped,4,2005,Motorcycles,Liverpool,UK,Small
43,78.15,3360.45,3/18/2003 0:00,Shipped,3,2003,Classic Cars,Manchester,UK,Medium
32,72.7,2326.4,5/21/2003 0:00,Shipped,5,2003,Classic Cars,Las Vegas,USA,Small
21,73.6,1545.6,9/11/2003 0:00,Shipped,9,2003,Classic Cars,North Sydney,Australia,Small
20,100.0,2144.6,10/17/2003 0:00,Shipped,10,2003,Classic Cars,Aaarhus,Denmark,Small
22,74.51,1639.22,11/5/2003 0:00,Shipped,11,2003,Classic Cars,Bridgewater,USA,Small
36,73.6,2649.6,11/12/2003 0:00,Shipped,11,2003,Classic Cars,San Rafael,USA,Small
46,83.6,3845.6,11/20/2003 0:00,Shipped,11,2003,Classic Cars,Nashua,USA,Medium
47,96.32,4527.04,12/2/2003 0:00,Shipped,12,2003,Classic Cars,NYC,USA,Medium
45,88.14,3966.3,1/16/2004 0:00,Shipped,1,2004,Classic Cars,Madrid,Spain,Medium
47,88.14,4142.58,3/2/2004 0:00,Shipped,3,2004,Classic Cars,Lyon,France,Medium
47,94.5,4441.5,4/13/2004 0:00,Shipped,4,2004,Classic Cars,Strasbourg,France,Medium
38,87.24,3315.12,7/7/2004 0:00,Shipped,7,2004,Classic Cars,NYC,USA,Medium
49,79.97,3918.53,8/9/2004 0:00,Shipped,8,2004,Classic Cars,Madrid,Spain,Medium
35,80.87,2830.45,9/1/2004 0:00,Shipped,9,2004,Classic Cars,Singapore,Singapore,Small
49,100.0,5298.86,10/6/2003 0:00,Shipped,10,2003,Classic Cars,Liverpool,UK,Medium
28,93.6,2620.8,10/16/2004 0:00,Shipped,10,2004,Classic Cars,Madrid,Spain,Small
30,72.7,2181.0,11/4/2004 0:00,Shipped,11,2004,Classic Cars,New Bedford,USA,Small
39,86.72,3382.08,11/17/2004 0:00,Shipped,11,2004,Classic Cars,Manchester,UK,Medium
25,100.0,2876.75,11/29/2004 0:00,Shipped,11,2004,Classic Cars,Las Vegas,USA,Small
40,100.0,4107.2,1/19/2005 0:00,Shipped,1,2005,Classic Cars,San Rafael,USA,Medium
36,37.5,1350.0,2/16/2005 0:00,Shipped,2,2005,Classic Cars,Madrid,Spain,Small
76,94.5,7182.0,4/22/2005 0:00,On Hold,4,2005,Classic Cars,San Jose,USA,Large
39,100.0,3933.93,5/29/2005 0:00,In Process,5,2005,Classic Cars,Chatswood,Australia,Medium
44,39.6,1742.4,1/31/2003 0:00,Shipped,1,2003,Classic Cars,Madrid,Spain,Small
24,30.06,721.44,4/1/2003 0:00,Shipped,4,2003,Classic Cars,Paris,France,Small
39,38.19,1489.41,6/3/2003 0:00,Shipped,6,2003,Classic Cars,NYC,USA,Small
21,42.43,891.03,8/1/2003 0:00,Shipped,8,2003,Classic Cars,Espoo,Finland,Small
30,40.31,1209.3,9/21/2003 0:00,Shipped,9,2003,Classic Cars,Oulu,Finland,Small
27,31.82,859.14,10/22/2003 0:00,Shipped,10,2003,Classic Cars,Singapore,Singapore,Small
37,31.12,1151.44,11/6/2003 0:00,Shipped,11,2003,Classic Cars,London,UK,Small
42,31.82,1336.44,11/14/2003 0:00,Shipped,11,2003,Classic Cars,Sevilla,Spain,Small
32,28.29,905.28,11/25/2003 0:00,Shipped,11,2003,Classic Cars,White Plains,USA,Small
42,29.7,1247.4,12/9/2003 0:00,Shipped,12,2003,Classic Cars,Boston,USA,Small
21,40.31,846.51,2/10/2004 0:00,Shipped,2,2004,Classic Cars,Brisbane,USA,Small
33,32.88,1085.04,3/11/2004 0:00,Shipped,3,2004,Classic Cars,San Rafael,USA,Small
49,36.07,1767.43,5/5/2004 0:00,Shipped,5,2004,Classic Cars,Madrid,Spain,Small
31,33.24,1030.44,6/15/2004 0:00,Shipped,6,2004,Classic Cars,Singapore,Singapore,Small
38,41.72,1585.36,7/20/2004 0:00,Shipped,7,2004,Classic Cars,San Rafael,USA,Small
20,40.66,813.2,8/19/2004 0:00,Shipped,8,2004,Classic Cars,Allentown,USA,Small
39,30.06,1172.34,9/8/2004 0:00,Shipped,9,2004,Classic Cars,NYC,USA,Small
48,31.47,1510.56,10/13/2004 0:00,Shipped,10,2004,Classic Cars,Cambridge,USA,Small
39,37.13,1448.07,10/22/2004 0:00,Shipped,10,2004,Classic Cars,Aaarhus,Denmark,Small
30,100.0,3338.1,11/5/2004 0:00,Shipped,11,2004,Classic Cars,NYC,USA,Medium
33,37.13,1225.29,11/19/2004 0:00,Shipped,11,2004,Classic Cars,San Rafael,USA,Small
36,37.13,1336.68,12/1/2004 0:00,Shipped,12,2004,Classic Cars,NYC,USA,Small
36,82.94,2985.84,12/10/2004 0:00,Shipped,12,2004,Classic Cars,Madrid,Spain,Small
45,100.0,5545.8,1/23/2005 0:00,Shipped,1,2005,Classic Cars,San Rafael,USA,Medium
40,100.0,6089.6,2/22/2005 0:00,Shipped,2,2005,Classic Cars,Madrid,Spain,Medium
46,38.9,1789.4,3/15/2005 0:00,Shipped,3,2005,Classic Cars,Madrid,Spain,Small
30,36.07,1082.1,5/3/2005 0:00,Shipped,5,2005,Classic Cars,Madrid,Spain,Small
31,33.24,1030.44,5/31/2005 0:00,In Process,5,2005,Classic Cars,Nantes,France,Small
49,74.68,3659.32,2/17/2003 0:00,Shipped,2,2003,Planes,Bergamo,Italy,Medium
41,59.6,2443.6,4/28/2003 0:00,Shipped,4,2003,Planes,Salzburg,Austria,Small
